image filepath,label
../notMNIST/D/Qm9kb25pU2l4SVRDLUJvbGRJdGFsT1Mub3Rm.png,D
../notMNIST/J/Q2hlbHRlbmhhbS1Cb29rQ29uZEl0YWxpYy5vdGY=.png,J
../notMNIST/C/RmlndXJhbFN0ZC1NZWRpdW0ub3Rm.png,C
../notMNIST/D/Qm9va21hbiBCVCBSb21hbi50dGY=.png,D
../notMNIST/F/Q29tcHV0ZXJmb250LnR0Zg==.png,F
../notMNIST/I/RG9scGhpbiBUaGluIEJvbGQudHRm.png,I
../notMNIST/J/RGFzY2hhIEl0YWxpYy50dGY=.png,J
../notMNIST/D/SGVhcnRXaGl0ZSBCZWNrZXIudHRm.png,D
../notMNIST/B/RmFnb05vVGYtRXh0cmFCb2xkSXRhbGljLm90Zg==.png,B
../notMNIST/H/RXhwcmVzcyBEZWNvIEdvdGhpYyBTU2kudHRm.png,H
../notMNIST/B/Q2VudGF1ci1EZW1pQm9sZC5vdGY=.png,B
../notMNIST/E/QnViYmxlZG90SUNHRmluZVBvc2l0aXZlLnR0Zg==.png,E
../notMNIST/G/QmF1aGF1c0l0Y1RFRU1lZC50dGY=.png,G
../notMNIST/D/Q291cmllcjEwIEJUIEl0YWxpYy50dGY=.png,D
../notMNIST/A/R2VvbWV0cjIxMiBCayBCVCBCb29rLnR0Zg==.png,A
../notMNIST/A/QmFza2VydmlsbGVCUS1NZWRpdW0ub3Rm.png,A
../notMNIST/E/Q2l0aXplbkxpZ2h0IFJlZ3VsYXIudHRm.png,E
../notMNIST/J/Q29wcGVycGxhdGVFRi1MaWdodC5vdGY=.png,J
../notMNIST/J/RWRpdC1Cb2xkLm90Zg==.png,J
../notMNIST/C/RmFnb05vVGYtQm9sZENhcHMub3Rm.png,C
../notMNIST/A/R2VvLnR0Zg==.png,A
../notMNIST/H/R2FzY29nbmUtWGxpZ2h0Lm90Zg==.png,H
../notMNIST/J/RXJhcyBVbHRyYSBCVC50dGY=.png,J
../notMNIST/E/R2VvbWV0cmljIDg4NS5wZmI=.png,E
../notMNIST/B/RFRMUGFyYWRveFNULm90Zg==.png,B
../notMNIST/A/QWFjaGVuIExUIEJvbGQudHRm.png,A
../notMNIST/I/QWxlbWJpY0JldGEtUmVndWxhclR3by5vdGY=.png,I
../notMNIST/A/RkZGIENvc21vcyBDb25kZW5zZWQudHRm.png,A
../notMNIST/E/QnJhbmRvIEVuZ3JhdmVkIENvbmRlbnNlZCBCb2xkLnR0Zg==.png,E
../notMNIST/H/QmFydCBUaGluIEhlYXZ5IEJvbGQudHRm.png,H
../notMNIST/B/RGVzbW9uZC1Cb2xkLnR0Zg==.png,B
../notMNIST/D/QWdmYVJvdGlzU2VyaWYub3Rm.png,D
../notMNIST/G/SGlnaEZpdmUudHRm.png,G
../notMNIST/C/RWxlY3RybyBHb3RoaWMgSFBMSFMudHRm.png,C
../notMNIST/C/Qm90b24tTGlnaHRJdGFsaWMub3Rm.png,C
../notMNIST/D/SVRDIEdhcmFtb25kIEJvb2sgQ29uZGVuc2VkLnBmYg==.png,D
../notMNIST/E/Q29zdGFQdGYtRGVtaS5vdGY=.png,E
../notMNIST/E/RXhwb3NlIFRoaW4gQ29uZGVuc2VkIEJvbGRJdGFsaWMudHRm.png,E
../notMNIST/D/RnV0dXJhVEVFLnR0Zg==.png,D
../notMNIST/B/RWxlcGhhbnQgVGhpbiBCb2xkLnR0Zg==.png,B
../notMNIST/J/Qm9kb25pT2xkRmFjZUV4cEJRLU1lZGl1bS5vdGY=.png,J
../notMNIST/D/RFRMVmFuZGVuS2VlcmVTRC1JdGFsaWMub3Rm.png,D
../notMNIST/D/QmVsbEdvdGhpY1N0ZC1CbGFjay5vdGY=.png,D
../notMNIST/A/Q3Jvbm9zUHJvLVNlbWlib2xkSXQub3Rm.png,A
../notMNIST/H/RGlzY28gSW5mZXJuby50dGY=.png,H
../notMNIST/I/Q2VudHVyeTcyNUJULVJvbWFuQ29uZGVuc2VkLm90Zg==.png,I
../notMNIST/C/Qml0c3RyZWFtIEFtZXJpZ28gQm9sZCBJdGFsaWMucGZi.png,C
../notMNIST/A/RWxkcm9vbi50dGY=.png,A
../notMNIST/E/SVRDIFRpZXBvbG8gQmxhY2sgSXRhbGljLnBmYg==.png,E
../notMNIST/F/QW5pc2V0dGUtTGlnaHQub3Rm.png,F
../notMNIST/I/RHluYW1vUnhjSXRhbGljSFhDLm90Zg==.png,I
../notMNIST/C/Q1FOLU1vbGVjdWxhci1EeW5hbW8tUmVndWxhci5vdGY=.png,C
../notMNIST/H/Q2FzbG9uT2xkRmFjZUJULVJvbWFuLm90Zg==.png,H
../notMNIST/A/QWFiY2VkWEJvbGQudHRm.png,A
../notMNIST/D/Q29uY3Vyc29JdGFsaWFuIEJUTiBCb2xkLnR0Zg==.png,D
../notMNIST/C/R2FyYW1vbmQtTm9ybWFsIENvbmRlbnNlZCBCb2xkIEl0YWxpYy50dGY=.png,C
../notMNIST/H/QWRlbG9uLURlbWlCb2xkLm90Zg==.png,H
../notMNIST/I/RHluYW1vUnhlSFhFLm90Zg==.png,I
../notMNIST/E/RGlzY28gRG9yayBJdGFsaWMudHRm.png,E
../notMNIST/E/Q2FzdGxlVC1Cb2xkLm90Zg==.png,E
../notMNIST/C/R2lmdC50dGY=.png,C
../notMNIST/I/QmVuZ3VpYXRHb3RoaWNCUS1NZWRpdW0ub3Rm.png,I
../notMNIST/F/SGVhZGVyMTc2Ny50dGY=.png,F
../notMNIST/F/QmVydHJhbS50dGY=.png,F
../notMNIST/A/R2lhY29tbyBMaWdodCBJdGFsaWMub3Rm.png,A
../notMNIST/H/RGVyYW5nZWQgMS50dGY=.png,H
../notMNIST/D/QnJhc3NldHRfQm9sZC50dGY=.png,D
../notMNIST/I/QW5kYWxlTW9ub01UU3RkLUJvbGQub3Rm.png,I
../notMNIST/J/QmVsd2VTdGQtTGlnaHRJdGFsaWMub3Rm.png,J
../notMNIST/D/Q29jYWluZSBTYW5zLnR0Zg==.png,D
../notMNIST/J/QXF1aXRhaW5lIEluaXRpYWxzIElDRy50dGY=.png,J
../notMNIST/B/Q29ycG9yYXRlQVNDLUJvbGQub3Rm.png,B
../notMNIST/I/QnJlYWtiZWF0IEJUTiBPdXRsaW5lLnR0Zg==.png,I
../notMNIST/E/Q2F0dWxsIChSKSBNZWRpdSBPc0YudHRm.png,E
../notMNIST/C/R3JhbnRFeHRlbmRlZCBPYmxpcXVlLnR0Zg==.png,C
../notMNIST/E/QmF1aGF1cyBCb2xkLnR0Zg==.png,E
../notMNIST/G/QWJhZGlNVFN0ZC1FeHRyYUxpZ2h0Lm90Zg==.png,G
../notMNIST/F/RmFnb0V4TGYtQm9sZEl0YWxpYy5vdGY=.png,F
../notMNIST/E/RXJhc0JRLUxpZ2h0Lm90Zg==.png,E
../notMNIST/F/QXZlbmlyIDQ1IEJvb2sgT2JsaXF1ZS5wZmI=.png,F
../notMNIST/C/QXJub3ZhSVRDIFRULnR0Zg==.png,C
../notMNIST/B/RHJhZ29uLU1lZGl1bS5vdGY=.png,B
../notMNIST/H/SGVyciBWb24gTXVlbGxlcmhvZmYudHRm.png,H
../notMNIST/J/RnJlZWRvbSBFeHRlbmRlZCBJdGFsaWMudHRm.png,J
../notMNIST/C/Q29wcGVycGxhdGUudHRm.png,C
../notMNIST/B/QmFza2VydmlsbGVCUS1JdGFsaWMub3Rm.png,B
../notMNIST/B/SVRDIFRpZXBvbG8gQm9vay5wZmI=.png,B
../notMNIST/D/QmVybGluZXJHcm90ZXNrLUxpZ2h0Lm90Zg==.png,D
../notMNIST/C/QnJpZGdld29ya0EudHRm.png,C
../notMNIST/F/Q2hlbHRlbmhtIEJUIEl0YWxpYy50dGY=.png,F
../notMNIST/A/QnJpc2sudHRm.png,A
../notMNIST/J/QmVhbSBSaWRlciBFeHBhbmRlZC50dGY=.png,J
../notMNIST/J/Q2FzbG9uSUNHLVRpdGxpbmcub3Rm.png,J
../notMNIST/C/R3Vuc2hpcCBJdGFsaWMudHRm.png,C
../notMNIST/J/QW5kYWxlTW9ub01UU3RkLUJvbGQub3Rm.png,J
../notMNIST/B/R291ZHkgT2xkIFN0eWxlIEl0YWxpYyBCVC50dGY=.png,B
../notMNIST/J/QmxpbmRmaXNoTGlnaHQub3Rm.png,J
../notMNIST/I/Q2VudHVyeTczMSBCVCBJdGFsaWMudHRm.png,I
../notMNIST/B/QkRmYXplci5vdGY=.png,B
../notMNIST/F/Q2F4dG9uLUJvbGRJdGFsaWMub3Rm.png,F
../notMNIST/F/Q2VudHVyeSBTY2hvb2xib29rIFNTaSBCb2xkIEl0YWxpYy50dGY=.png,F
../notMNIST/A/RWdnbyBUaGluIEl0YWxpYy50dGY=.png,A
../notMNIST/A/Rm9ybXVsYS1FeHRyYUJvbGQub3Rm.png,A
../notMNIST/D/RnJpelF1YWRyYXRhSVRDYnlCVC1Cb2xkLm90Zg==.png,D
../notMNIST/D/QWlybW9sZSBBbnRpcXVlLnR0Zg==.png,D
../notMNIST/J/R3JvdGVzcXVlTVRTdGQtTGlnaHRJdGFsaWMub3Rm.png,J
../notMNIST/I/QmVtYm8gTU9OT1RZUEUgRXhwZXJ0IEJvbGQgT3NGLnR0Zg==.png,I
../notMNIST/I/Qm9va21hbiBCVCBSb21hbi50dGY=.png,I
../notMNIST/F/Q2VudHVyeSA3NTEgQm9sZCBJdGFsaWMucGZi.png,F
../notMNIST/H/RW5nbGlzaFRvd25lLnR0Zg==.png,H
../notMNIST/C/Qm9va21hbiBCVCBSb21hbi50dGY=.png,C
../notMNIST/G/SHVtYW5hU2NyaXB0SVRDLU1lZGl1bS5vdGY=.png,G
../notMNIST/G/Q29hZ3VsYXRlLnR0Zg==.png,G
../notMNIST/F/QmlyZC50dGY=.png,F
../notMNIST/F/Q29sdW1iaWEtQm9sZC5vdGY=.png,F
../notMNIST/I/OEJhbGxTY3JpcHRTQ2Fwc1NTSyBJdGFsaWMudHRm.png,I
../notMNIST/A/Rm9saW8tQm9sZENvbmRlbnNlZC5vdGY=.png,A
../notMNIST/H/Q2Fzc2FuZHJhRUYtQm9sZC5vdGY=.png,H
../notMNIST/D/QmVybGluU21hbGxDYXBzLnR0Zg==.png,D
../notMNIST/B/QmlvbmljIENvbWljIEV4cCBJdGFsaWMudHRm.png,B
../notMNIST/G/RnJpeiBRdWFkcmF0YSBJdGMgVCBFRSBSZWd1bGFyLnBmYg==.png,G
../notMNIST/G/RGphbmdvLU9ybmF0ZS5vdGY=.png,G
../notMNIST/C/Q3JhenkgR2lybHogQmxvbmQgQlROLnR0Zg==.png,C
../notMNIST/E/Q2VudHVyeUlUQ0JRLUJvb2tJdGFsaWMub3Rm.png,E
../notMNIST/C/Q2hyb21lWWVsbG93LnR0Zg==.png,C
../notMNIST/J/Q2hhcnRlciBPU0YgQlQgQmxhY2sgSXRhbGljLnR0Zg==.png,J
../notMNIST/B/Q29tcGF0aWxMZXR0ZXIgTFQgUmVndWxhciBTbWFsbCBDYXBzLnR0Zg==.png,B
../notMNIST/E/QnJhaW5oZWFkLnR0Zg==.png,E
../notMNIST/B/Q2hyaXN0bWFzR2lmdFNjcmlwdEEudHRm.png,B
../notMNIST/F/R2FyYW1vbmRFRi1Cb2xkLm90Zg==.png,F
../notMNIST/G/Q09ERTNYLnR0Zg==.png,G
../notMNIST/H/QXBleFNlcmlmLUJvb2tJdGFsaWMub3Rm.png,H
../notMNIST/H/Q29yZGlhVVBDLnR0Zg==.png,H
../notMNIST/E/RnV0dXJpc1NoYWRvd0Mub3Rm.png,E
../notMNIST/I/RWxmcmluZyBFbGl0ZUxpZ2h0LnR0Zg==.png,I
../notMNIST/D/RWxlbWVudGFTeW1ib2wtQm9sZEl0YWxpYy5vdGY=.png,D
../notMNIST/J/QnVsbC1VbmRlcklua2VkLm90Zg==.png,J
../notMNIST/E/QXVyYS1PdXRsaW5lT2JsaXF1ZS5vdGY=.png,E
../notMNIST/F/QXVndXN0YUNhbmNlbGxhcmVzY2FTdGQtUmVnLm90Zg==.png,F
../notMNIST/D/Q2VudHVyeVN0ZC1VbHRyYUl0YWxpYy5vdGY=.png,D
../notMNIST/A/SVRDIFVzaGVyd29vZCBCbGFjayBJdGFsaWMucGZi.png,A
../notMNIST/H/Q2FzbG9uSUNHLVRpdGxpbmcub3Rm.png,H
../notMNIST/B/SG9ybGV5IE9TIE1UIEl0YWxpYy50dGY=.png,B
../notMNIST/B/QXVndXN0YUNhbmNlbGxhcmVzY2FTdGQtUmVnLm90Zg==.png,B
../notMNIST/E/R2FyYW1vbmRIYW5kdEVGLUJvbGQub3Rm.png,E
../notMNIST/A/Qml0c3RyZWFtIEFycnVzIEJsYWNrLnBmYg==.png,A
../notMNIST/C/QmVydGhvbGQgV2FsYmF1bSBCb29rIE1lZGl1bSBJdGFsaWMgT2xkc3R5bGUgRmlndXJlcy5wZmI=.png,C
../notMNIST/I/Rm9saW9CVC1Cb2xkLm90Zg==.png,I
../notMNIST/C/QmVhc3QudHRm.png,C
../notMNIST/I/Qm90b25CUS1NZWRpdW1JdGFsaWMub3Rm.png,I
../notMNIST/J/Q2hlbHRlbmhtIEJUIEJvbGQudHRm.png,J
../notMNIST/F/SGVsbGFzQ291ciBCb2xkLnR0Zg==.png,F
../notMNIST/D/Q29tcGFjdGFFRi1Cb2xkSXRhbGljLm90Zg==.png,D
../notMNIST/A/QW1lbGlhTEwub3Rm.png,A
../notMNIST/C/RmlsdGVDYXN1YWwudHRm.png,C
../notMNIST/D/R2VvbWV0cmljIDIzMSBMaWdodC5wZmI=.png,D
../notMNIST/H/QmVya2VsZXlPbGRzdHlsZUlUQ2J5QlQtTWVkSXRhbC5vdGY=.png,H
../notMNIST/F/SGFtYnVyZy1EZW1pQm9sZC5vdGY=.png,F
../notMNIST/B/RXZvQlEtTWVkaXVtSXRhbGljLm90Zg==.png,B
../notMNIST/C/R291ZHlDYXRhbG9ndWVNVFN0ZC1JdGFsaWMub3Rm.png,C
../notMNIST/D/RFRMRG9jdW1lbnRhVC1NZWRpdW0ub3Rm.png,D
../notMNIST/C/Rm9saW8gWEJkIEJUIEV4dHJhIEJvbGQudHRm.png,C
../notMNIST/D/QmFza2VydmxsZTIgQlQgUm9tYW4udHRm.png,D
../notMNIST/D/Q29sdW1idXNNVFN0ZC1Cb2xkSXRhbGljLm90Zg==.png,D
../notMNIST/D/QXJpYWxSb3VuZGVkTVRTdGQtQm9sZC5vdGY=.png,D
../notMNIST/A/RnJlaWdodEJpZ0xpZ2h0SXRhbGljU0MudHRm.png,A
../notMNIST/D/QWxkaW5lNzIxQlQtQm9sZENvbmRlbnNlZC5vdGY=.png,D
../notMNIST/E/QmF0aCBMaWdodEl0YWxpYy50dGY=.png,E
../notMNIST/I/Q2VudHVyeS1VbHRyYUl0YWxpYy5vdGY=.png,I
../notMNIST/G/Q2VudHVyeUlUQ0JRLUJvb2tJdGFsaWMub3Rm.png,G
../notMNIST/I/QmVhdG5pa0hheXNlZWQudHRm.png,I
../notMNIST/H/RnV0dXJhTFQtQ29uZGVuc2VkTGlnaHRPYmwub3Rm.png,H
../notMNIST/I/RmxvcmFEb3JhTkYudHRm.png,I
../notMNIST/F/RmxlbWlzaCBOb3JtYWwgTGVmdHkudHRm.png,F
../notMNIST/B/R291ZHlDYXRhbG9ndWVCVC1SZWd1bGFyLm90Zg==.png,B
../notMNIST/G/QmV0dGVyS2FtcCBCb2xkSXRhbGljLnR0Zg==.png,G
../notMNIST/I/Q2hlbHNleSBDb25kZW5zZWQgQm9sZCBJdGFsaWMudHRm.png,I
../notMNIST/H/Q3VzaGluZ0Jvb2tJdGFsaWMub3Rm.png,H
../notMNIST/A/RnV0dXJhIExpZ2h0IEl0YWxpYyBCVC50dGY=.png,A
../notMNIST/G/QWJhZGlNVFN0ZC1Cb2xkSXRhbGljLm90Zg==.png,G
../notMNIST/J/RnJhbmNpcy5vdGY=.png,J
../notMNIST/J/RnJvc3R5c0hhbmQgUmVndWxhci50dGY=.png,J
../notMNIST/A/QnVuZHkgWWVsbG93IEhvbGxvd1NoYWRvd2VkLnR0Zg==.png,A
../notMNIST/I/RGlhbWFudGUtQm9sZEl0YS5vdGY=.png,I
../notMNIST/C/RWx5c2l1bVN0ZC1NZWRpdW0ub3Rm.png,C
../notMNIST/H/SHViYnViIFNTaSBCb2xkLnR0Zg==.png,H
../notMNIST/H/SG9saWVyLm90Zg==.png,H
../notMNIST/D/SGFtYnVyZ2VyLnR0Zg==.png,D
../notMNIST/C/RnJhbmtsaW5Hb3RoaWNFRi1EZW1pLm90Zg==.png,C
../notMNIST/G/R2hvdWx5Qm9vbHkudHRm.png,G
../notMNIST/I/R2FsYW50IFNoYWRvdy50dGY=.png,I
../notMNIST/J/RnJlbmNoMTExQlQtUmVndWxhci5vdGY=.png,J
../notMNIST/B/RHluYW1vUnhlSFhFLm90Zg==.png,B
../notMNIST/E/Rm9ybWF0aW9uIExpZ2h0LnR0Zg==.png,E
../notMNIST/J/Q3VzaGluZyBIZWF2eSBJdGFsaWMgQlQudHRm.png,J
../notMNIST/C/R2lsZ29uZ28gTXV0b21iby50dGY=.png,C
../notMNIST/F/Q2xlYXJseSBHb3RoaWMgSGVhdnkgSXRhbGljLnR0Zg==.png,F
../notMNIST/I/SGl2ZS1Vbml0Lm90Zg==.png,I
../notMNIST/I/Q2hpY2Fnb0xhc2VyIE1lZGl1bS50dGY=.png,I
../notMNIST/J/RmF1eENSQS1FeHRyYUJvbGQub3Rm.png,J
../notMNIST/H/QWxvZSBJdGFsaWMudHRm.png,H
../notMNIST/I/QWlyIEZsb3cgQlROIEx0IE9ibGlxdWUudHRm.png,I
../notMNIST/G/RW1icnVzaC50dGY=.png,G
../notMNIST/H/QmFjY2FyYXRXaWRlIFJlZ3VsYXIudHRm.png,H
../notMNIST/J/Q29uc29sYXMgSXRhbGljLnR0Zg==.png,J
../notMNIST/F/RGVtb2NyYXRpY2FCb2xkT2xkc3R5bGUub3Rm.png,F
../notMNIST/A/RHJlYW0gT3JwaGFucy50dGY=.png,A
../notMNIST/H/RnJhbmsgSXRhbGljLnR0Zg==.png,H
../notMNIST/D/QmFza2VydmlsbGUgQm9sZCBJdCBXaW45NUJUKDEpLnR0Zg==.png,D
../notMNIST/H/RHV0Y2ggODAxIEJvbGQgU1dBLnR0Zg==.png,H
../notMNIST/J/Qm9va21hbiBCVCBSb21hbi50dGY=.png,J
../notMNIST/J/R2lhY29tbyBNZWRpdW0ub3Rm.png,J
../notMNIST/H/QnJ1c2hTY3JpcHRCVC1SZWd1bGFyLm90Zg==.png,H
../notMNIST/D/Q29uc3RhbnRpYS50dGY=.png,D
../notMNIST/D/RGFsbGlhbmNlRmxvdXJpc2hlcy5vdGY=.png,D
../notMNIST/C/Q29tcGFjdGFFRi1MaWdodC5vdGY=.png,C
../notMNIST/B/Qm9sZGZhY2VJdGFsaWMtU2VtaUJvbGQtSXRhbGljLnR0Zg==.png,B
../notMNIST/F/Q291cmllckMtQm9sZC5vdGY=.png,F
../notMNIST/B/RGF4LUJsYWNrLm90Zg==.png,B
../notMNIST/C/Q2FybWluYSBNZCBCVCBNZWRpdW0udHRm.png,C
../notMNIST/D/Q2FzbG9uVHdvVHdlbnR5Rm91ckJRLU1lZGl1bS5vdGY=.png,D
../notMNIST/G/RHJvcENhcHMgU2VyaWYudHRm.png,G
../notMNIST/C/R290aGFtUm91bmRlZC1Cb2xkSXRhbGljLm90Zg==.png,C
../notMNIST/C/QXVndXN0LUxpZ2h0Lm90Zg==.png,C
../notMNIST/J/R2FyYW1vbmRCb29rTmFycm93Qy5vdGY=.png,J
../notMNIST/H/RHJlYW0gT3JwaGFucy50dGY=.png,H
../notMNIST/C/Rm9ybWF0YUV4cGVydEJRLUxpZ2h0Lm90Zg==.png,C
../notMNIST/I/SGVsZW5hLUJvbGQudHRm.png,I
../notMNIST/I/RmFybmhhbURpc3BsYXktQm9sZE9TRi5vdGY=.png,I
../notMNIST/D/RHluYW1vRGNEQy5vdGY=.png,D
../notMNIST/C/R2hvdWx5Qm9vbHkudHRm.png,C
../notMNIST/E/Rm9ybWF0YS1JdGFsaWNTQy5vdGY=.png,E
../notMNIST/A/QWxwaGEgRmxpZ2h0LnR0Zg==.png,A
../notMNIST/B/RmFnb05vLUJsYWNrQ2Fwcy5vdGY=.png,B
../notMNIST/J/QmFsYW5jZS1MaWdodC5vdGY=.png,J
../notMNIST/G/QmVhdSBUaGluIEl0YWxpYy50dGY=.png,G
../notMNIST/G/Q2VudHVyeU9TTVRTdGQtSXRhbGljLm90Zg==.png,G
../notMNIST/G/RGlnaUdyb3Rlc2tORUYtQm9sZENvbmRlbnMub3Rm.png,G
../notMNIST/A/RHJhZ2dsZSBCUksudHRm.png,A
../notMNIST/H/QnJhc3NmaWVsZCBSZWd1bGFyLnR0Zg==.png,H
../notMNIST/D/QWt6aWRlbnpHcm90RXh0QlEtUmVndWxhci5vdGY=.png,D
../notMNIST/J/Q3V0dGVyUm9tYW4ub3Rm.png,J
../notMNIST/E/RFRMUm9tdWx1c1NUTWVkaXVtLm90Zg==.png,E
../notMNIST/F/RmFnb0NvTGYtQmxhY2tDYXBzLm90Zg==.png,F
../notMNIST/H/Qm9kb25pU2V2SVRDLUJvb2tJdGFsLm90Zg==.png,H
../notMNIST/I/QmVsbENlbnQgU3ViQ2FwIEJUIFN1Yi1DYXB0aW9uLnR0Zg==.png,I
../notMNIST/H/QmVla21hbi1TcXVhcmVSZWd1bGFyLm90Zg==.png,H
../notMNIST/E/R290aGljIDcyMCBJdGFsaWMgQlQudHRm.png,E
../notMNIST/I/QnVsbWVyTVQtQm9sZERpc3BsYXkub3Rm.png,I
../notMNIST/E/RnV0dXJhIExpZ2h0IEl0YWxpYyBCVC50dGY=.png,E
../notMNIST/G/RnV0dXJhRUYtTGlnaHRDb25kLm90Zg==.png,G
../notMNIST/D/SGVsdmV0aWNhQ3lyLUJvbGQub3Rm.png,D
../notMNIST/H/QW1vcyBFeHRlbmRlZCBJdGFsaWMudHRm.png,H
../notMNIST/J/QXBwbGUgR2FyYW1vbmQgQm9vayBCVC50dGY=.png,J
../notMNIST/I/QnJ1bm9KQi5vdGY=.png,I
../notMNIST/G/QmVybmhhcmQgTW9kZXJuIEJULnR0Zg==.png,G
../notMNIST/I/Q2FuZGlkYUJULUl0YWxpYy5vdGY=.png,I
../notMNIST/J/QW1lcmlnbyBCVCBCb2xkIEl0YWxpYy50dGY=.png,J
../notMNIST/C/Q09ERTNYLnR0Zg==.png,C
../notMNIST/F/QnJlYWtiZWF0IEJUTiBPdXRsaW5lLnR0Zg==.png,F
../notMNIST/D/RHJhZnRzbWFuIE5vcm1hbC50dGY=.png,D
../notMNIST/A/QmVya2VsZXkgT2xkc3R5bGUgSXRhbGljLnR0Zg==.png,A
../notMNIST/J/QmV0dGVyVHlwZVJpZ2h0IEJvbGRJdGFsaWMudHRm.png,J
../notMNIST/D/Q2xpY2hlZUNFLU9ibGlxdWUub3Rm.png,D
../notMNIST/J/RFRMUm9tdWx1c1NUTWVkaXVtLm90Zg==.png,J
../notMNIST/I/RXllIGdsYXNzIENvbmRlbnNlZCBOb3JtYWwudHRm.png,I
../notMNIST/D/QW1wbGlmaWVyQm9sZEV4dGVuc2lvbnMub3Rm.png,D
../notMNIST/F/Q2VudHVyeU9sZFN0eWxlU3RkLVJlZ3VsYXIub3Rm.png,F
../notMNIST/I/Q2FiYXJnYUN1cnNJQ0cub3Rm.png,I
../notMNIST/A/Q29mZmVlIFNob3AudHRm.png,A
../notMNIST/C/QWRvYmVDb3JwSUQtTWluaW9uQmQub3Rm.png,C
../notMNIST/I/QnJpZWluY2FybmF0aW9uLnR0Zg==.png,I
../notMNIST/H/Qm9va21hbiBCVCBJdGFsaWMudHRm.png,H
../notMNIST/G/Rm9ybWF0YS1MaWdodC5vdGY=.png,G
../notMNIST/D/RmFnb0NvTGYub3Rm.png,D
../notMNIST/A/SGFyZFRpbWVzUmVndWxhci5vdGY=.png,A
../notMNIST/H/RFRMRmxlaXNjaG1hbm4tVEJvbGRDYXBzLm90Zg==.png,H
../notMNIST/J/QW5nbG8tU2F4b24gQ2Fwcy50dGY=.png,J
../notMNIST/D/Q29ycG9yYXRlIFMgUmVndWxhci50dGY=.png,D
../notMNIST/I/QW1wbGl0dWRlQ29tcC1VbHRyYS50dGY=.png,I
../notMNIST/D/QmVuZ3VpYXRCUS1NZWRpdW0ub3Rm.png,D
../notMNIST/E/Qm9sZGZhY2VJdGFsaWMtU2VtaUJvbGQtSXRhbGljLnR0Zg==.png,E
../notMNIST/I/Qm91Z2FuIEJsYWNrIFNTaSBCb2xkLnR0Zg==.png,I
../notMNIST/C/Q29sdW1iaWEtQm9sZC5vdGY=.png,C
../notMNIST/I/SHVtYW5pc3QgNTMxIEJsYWNrIEJULnR0Zg==.png,I
../notMNIST/G/QmFsYW5jZS1MaWdodC5vdGY=.png,G
../notMNIST/A/RmFjc2ltaWxlZEl0YWxpYy5vdGY=.png,A
../notMNIST/C/QmFzZU1vbm9XaWRlVGhpbiBSZWd1bGFyLnR0Zg==.png,C
../notMNIST/A/Q2hhbnNvbiBIZWF2eSBTRiBCb2xkIEl0YWxpYy50dGY=.png,A
../notMNIST/B/QnJhaW5oZWFkLnR0Zg==.png,B
../notMNIST/I/RWx3b29kLnR0Zg==.png,I
../notMNIST/B/RXBweSBFdmFucyBSb3VuZC50dGY=.png,B
../notMNIST/A/Q29ycG9yYXRlUy1EZW1pSXRhbGljLm90Zg==.png,A
../notMNIST/C/Q29tcGFjdGFFRi1Cb2xkSXRhbGljLm90Zg==.png,C
../notMNIST/D/R2x5cGhpY1Nlcmllc091dGxpbmUub3Rm.png,D
../notMNIST/E/R3JpZGRlci1ORUcub3Rm.png,E
../notMNIST/I/Qml4bGVlLUhlYXZ5LnR0Zg==.png,I
../notMNIST/C/Q2FzbG9uQzM3LUxndEl0bEFsdC5vdGY=.png,C
../notMNIST/I/QmV0YWNhcGl0YWwudHRm.png,I
../notMNIST/G/QlZHSGZldHRLdXJzaXYub3Rm.png,G
../notMNIST/D/Rm9yZXN0U2hhZGVkU3RkLm90Zg==.png,D
../notMNIST/G/QmFzZU5pbmVTbWFsbENhcHMgQm9sZCBJdGFsaWMudHRm.png,G
../notMNIST/I/Q2xhc3NpY2EtSXRhbGljLnR0Zg==.png,I
../notMNIST/H/Q2xvaXN0ZXJTdGQtT3BlbkZhY2Uub3Rm.png,H
../notMNIST/H/RmVuaWNlLVVsdHJhLm90Zg==.png,H
../notMNIST/H/R291ZHkgT2xkIFN0eWxlIFQgRUUgRXh0cmEgQm9sZC5wZmI=.png,H
../notMNIST/G/SVRDIEFtZXJpY2FuIFR5cGV3cml0ZXIgQm9sZCBBbHRlcm5hdGUucGZi.png,G
../notMNIST/G/SGlnaE5vb24gSXRhbGljLnR0Zg==.png,G
../notMNIST/B/RXJhcyBCbGFjayBTZW1pQm9sZC50dGY=.png,B
../notMNIST/A/Q2hhc2xpbmUtQm9sZC5vdGY=.png,A
../notMNIST/G/SGFyZFRpbWVzUmVndWxhci5vdGY=.png,G
../notMNIST/E/Q29wYSBTaGFycCBCVE4gU2hhZG93LnR0Zg==.png,E
../notMNIST/C/SVRDIEdhcmFtb25kIEJvb2sgQ29uZGVuc2VkLnBmYg==.png,C
../notMNIST/C/Q2FsZ2FyeS1MaWdodC5vdGY=.png,C
../notMNIST/C/RnVubnkgUGFnZXMgU2hhZG93LnR0Zg==.png,C
../notMNIST/F/SG9iby1UaGluLnR0Zg==.png,F
../notMNIST/C/Q29wcGVycGxhdGUgRXh0cmEgQ29uZGVuc2VkIFNTaSBCb2xkIEV4dHJhIENvbmRlbnNlZC50dGY=.png,C
